Date,AAPL,BP,COST,GOOG,GS,IBM,XOM
2014-05-02,0.001859738,0.009325354,-0.003547907,-0.006436451,-0.009290955,-0.01079934,0.005916563
2014-05-01,0.002355648,-0.004346058,-0.001037362,0.008905225,0.003441296,-0.014964127,-0.009764677
2014-04-30,-0.003781671,0.0065619,0.002426328,-0.001970849,0.009984844,0.006970427,0.00946286
2014-04-29,-0.002962583,0.025489391,-0.001643694,0.020400276,0.010859924,0.01019986,0.0027676
2014-04-28,0.038727903,-0.013676604,0.005042994,0.001879194,-0.010743253,0.018509705,0.007568917
2014-04-25,0.007344482,0.006681547,-0.000173843,-0.017099495,-0.016226297,-0.003101657,0.00399962
2014-04-24,0.081981899,0.011882778,0.002090753,-0.003378032,0.00249304,-0.007875629,-0.004875608
2014-04-23,-0.013071305,-0.004690033,0.010831309,-0.014715503,-6.23799E-05,-0.002185782,0.001295187
2014-04-22,0.000997787,0.000203994,-0.004732695,0.011709702,0.016856804,-0.000624178,-0.005548384
2014-04-21,0.011868018,0.0030687,0.005286328,-0.013952532,0.002286589,0.011894162,0.005078701
2014-04-17,0.011425633,0.01012609,8.81338E-05,-0.036726917,0.001399321,-0.032535638,0.004802829
2014-04-16,0.002027205,0.012978823,0.012761024,0.037469157,0.014846392,-0.003146943,0.012768576
2014-04-15,-0.007130779,0.004838041,-0.004442073,0.00736129,0.001163193,-0.003792284,0.008379315
2014-04-14,0.003983669,0.001896719,0.004282612,0.003618529,0.013226849,0.0132179,0.011786592
2014-04-11,-0.007392812,-0.017191335,0,-0.019132996,-0.020900079,-0.002504039,-0.000619943
2014-04-10,-0.012897877,-0.010250096,-0.008580284,-0.041106851,-0.013783561,-0.004882052,-0.005650901
2014-04-09,0.013143824,0.01709757,0.003461734,0.016651686,0.010219764,0.017331507,-0.00123135
2014-04-08,-5.72408E-05,-0.003117891,0.01687881,0.031125081,-0.012613522,-0.006323317,0.00692289
2014-04-07,-0.015700881,-0.007017539,0.001265243,-0.009187284,-0.028669492,0.014340095,-0.005957291
2014-04-04,-0.012936365,0.002690408,-0.009400135,-0.046687947,-0.017159318,-0.004774498,-0.005820474
2014-04-03,-0.006930211,-0.002477265,0.001344634,0.004832424,-0.007054511,-0.004443296,-0.000204153
2014-04-02,0.001661588,0,-0.002771301,-0.000282078,0.008136492,-0.004884304,0.002251032
2014-04-01,0.009147847,0.007068602,0.001611746,0.018295436,0.012633459,0.010442071,0.000511906
2014-03-31,-0.000223529,-0.005581981,0.000179089,-0.005393039,0.009550231,0.010711519,-0.000204675
2014-03-28,-0.001116384,0.01681731,-0.003302646,0.00273969,6.16765E-05,0.003266055,0.015170404
2014-03-27,-0.004298047,0.012774076,-0.004089245,-0.012305864,0.003462546,-0.014484443,0.016261881
2014-03-26,-0.009559799,-0.000850805,-0.012639363,-0.023085851,-0.009310899,-0.012407702,-0.002212686
2014-03-25,0.010756818,0.006638046,0.004939557,0.000682304,-0.014904662,0.036069023,0.00285296
2014-03-24,0.011860375,0.004085206,-0.004041106,-0.021224982,-0.007367452,0.008464139,0.003499122
2014-03-21,0.007887227,-0.000215,0.005920805,-0.011794571,-0.013414512,-0.00654601,-0.002854781
2014-03-20,-0.004818746,-0.016906159,0.002747055,-0.001742823,0.006183903,0.017270248,0.009068594
2014-03-19,-0.000263408,-0.005046305,-0.008783483,-0.009915243,0.000535402,-0.011241323,-0.010347335
2014-03-18,0.008846812,-0.002098169,0.003437326,0.016072416,0.007492211,0.005381842,0.004134852
2014-03-17,0.003907137,-0.000629024,8.81649E-05,0.016456322,0.009011131,0.019757369,0.009093808
2014-03-14,-0.011231558,0.002101255,-0.00839093,-0.013674615,-0.008098327,-0.009189704,-0.001815443
2014-03-13,-0.011106729,-0.012860394,-0.006943809,-0.015108081,-0.017794039,-0.012458424,-0.006050303
2014-03-12,0.000970017,-0.00020742,0.004358825,0.006091728,-0.001000639,-0.002891376,0.002127397
2014-03-11,0.009737802,-0.004541648,0.001047229,-0.009557836,-0.020863322,0.001985059,-0.015602075
2014-03-10,0.00090484,0.000206446,0.009603496,-0.00265069,-0.004303911,-0.006873366,0.005369008
2014-03-07,-0.000584028,-0.007378581,0.002118997,-0.003952084,0.009617544,0.000213138,0.013118555
2014-03-06,-0.00302431,-0.000614465,-0.027560736,0.001108148,0.004072208,0.002671797,-0.000426441
2014-03-05,0.002108328,-0.010539134,-0.001543076,0.002757433,0.018787398,0.003754544,-0.028180626
2014-03-04,0.006593849,0.006938796,0.007775387,0.010160514,0.024219924,0.011831151,0.01068059
2014-03-03,0.00288848,-0.031811909,-0.008989747,-0.010660977,-0.010273306,-0.004914424,-0.007998304
2014-02-28,-0.002710113,0.003967464,0.004990545,-0.002919961,0.006469902,-0.000539784,0.00448665
2014-02-27,0.019947857,-0.000198298,0.002934109,-0.00078668,0.015847677,0.00657398,0.000521926
2014-02-26,-0.009021982,-0.004933871,0.003637601,0.0001393,-0.000797827,0.004529837,-0.00539919
2014-02-25,-0.010406603,0.007956978,0.013340333,0.006177273,-0.018373949,-0.001199242,-0.001348047
2014-02-24,0.004378922,0.009235087,0.006626024,0.007243738,0.012401178,0.003610716,0.014837466
2014-02-21,-0.011107977,-0.001002795,-0.016252345,-0.000265689,0,-0.007977863,-0.003565103
2014-02-20,-0.011574915,0.010743925,0.001305317,0.001472057,0.007595281,0.007160417,0.015114476
2014-02-19,-0.015787847,-0.001619055,-0.003900814,-0.007052678,-0.008442145,-0.001310147,-0.001275664
2014-02-18,0.003676518,0.012292529,-0.006373793,0.00671764,0.005680385,-0.002721977,-0.000425048
2014-02-14,-0.000808101,0.00743036,0.002504106,0.00241686,-0.00207239,0.010173811,0.029312046
2014-02-13,0.015879229,0.001446865,0.008710048,0.011131885,0.003425059,0.008877005,0.003842753
2014-02-12,-7.46348E-05,0.00707743,0.001133608,-0.002932401,-0.00541395,0.003005057,0.00264207
2014-02-11,0.013176022,0.02336842,0.010013169,0.014706833,0.021055898,0.01445183,0.01474531
2014-02-10,0.017914898,-0.002310449,-0.001666106,-0.003830349,-0.005743177,-0.000620598,-0.011702422
2014-02-07,0.013989952,0.00612852,-0.00192544,0.015069441,0.001112784,0.014770722,0.008685951
2014-02-06,0.00582871,0.027801875,0.033933579,0.014660577,0.008290742,0.007963468,0.009555947
2014-02-05,0.007468657,-0.004970823,-0.003426791,0.004428253,-0.008283853,0.008100027,-0.004887745
2014-02-04,0.014475779,0.003469975,0.006443983,0.004173123,0.012138577,-0.000347006,-0.000333208
2014-02-03,0.001857784,-0.016634647,-0.019401918,-0.040255004,-0.02620027,-0.021394603,-0.022894979
2014-01-31,0.00164071,-0.010968182,-0.003282204,0.040144794,-0.010371451,-0.003834056,-0.01947009
2014-01-30,-0.001937111,0.00296171,0.004455135,0.02571998,0.011836506,0.005442218,-0.011775867
2014-01-29,-0.011352396,-0.004422903,-0.01879694,-0.014327557,-0.014135378,-0.002544601,-0.005645596
2014-01-28,-0.079927412,0.004867724,0.011496244,0.019777943,0.009472329,-0.005902123,0.007690728
2014-01-27,0.008112527,-0.010471199,0.008472354,-0.020109822,-0.017597214,-0.009686072,0.000737995
2014-01-24,-0.018177529,-0.018095851,-0.005939769,-0.031264617,-0.018213766,-0.016910171,-0.02186246
2014-01-23,0.008467683,-0.008360518,-0.008351618,-0.00422309,-0.016870067,0.002633716,-0.009297059
2014-01-22,0.004443884,0.010509015,-0.010267127,0.001134306,0.002771339,-0.032797284,-0.006294443
2014-01-21,0.01553624,0.006846425,-0.011694901,0.011446925,-0.017472211,-0.008732725,-0.006655938
2014-01-17,-0.024501618,0.006053023,0.006317093,-0.004921164,0.006336702,0.007045996,0.002223583
2014-01-16,-0.005579832,-0.003950081,-0.005849975,0.00661656,-0.020027979,0.005432987,0.001619789
2014-01-15,0.020077185,-0.004964862,8.59939E-05,-0.000678625,0.012174366,0.009789195,-0.003430225
2014-01-14,0.019898089,0.003945979,0.012721151,0.023526749,0.00409371,0.009556876,0.005783866
2014-01-13,0.005235148,-0.021341455,-0.02613493,-0.00637065,-0.014070264,-0.016554477,-0.019598027
2014-01-10,-0.006672626,0.007164855,-0.005569179,-5.31214E-05,0.00558064,-0.000640463,0.007618232
2014-01-09,-0.012770083,0.002462513,0.039105646,-0.009629973,-0.005828338,-0.003138781,-0.009727974
2014-01-08,0.006332859,0.003707541,-0.015622283,0.002081079,0.000841378,-0.009171919,-0.003265078
2014-01-07,-0.007151596,0.011458305,-0.004639188,0.019278189,-0.006021085,0.019946271,0.014148065
2014-01-06,0.005453021,0.002715709,-0.007588024,0.011149371,0.00684817,-0.003429057,0.0015074
2014-01-03,-0.021965849,-0.002292632,-0.004413856,-0.00729485,0.007123036,0.005982862,-0.002406001
2014-01-02,-0.014063683,-0.012960312,-0.01016635,-0.006772483,-0.002087298,-0.010875981,-0.014328027
2013-12-31,0.011721879,0.00850622,0.002104908,0.010140086,0.008706531,0.006222858,0.008872484
2013-12-30,-0.009944847,-0.001450164,0.002024791,-0.007993564,-0.003515799,0.007186093,-0.011821535
2013-12-27,-0.006756558,0.00625387,-0.000842948,0.000841223,-0.000566679,-0.001456727,0.006045591
2013-12-26,-0.006641115,0.007984902,-0.000505567,0.005054672,0.001646192,0.011625395,0.016932071
2013-12-24,-0.004245,0.003796664,0,-0.002923484,-0.001756657,0.005432727,0.007207389
2013-12-23,0.038377506,0.011737086,0.001349909,0.013156198,0.007478865,0.012276367,-0.001722726
2013-12-20,0.008375269,0.005363666,0.004576663,0.01325695,0.002231501,-0.001109737,-0.007542995
2013-12-19,-0.011456688,0.00843789,-0.004303818,0.001355234,-0.000400323,0.0085059,-0.001105084
2013-12-18,-0.007603777,0.015377859,0.008081647,0.013917666,0.025514635,0.016727369,0.028837212
2013-12-17,-0.004502267,-0.011079678,-0.00381354,-0.002907836,-0.002690792,-0.01175154,-0.00483441
2013-12-16,0.005537278,0.007441436,0.000763263,0.011491484,0.015202789,0.029224549,0.020039912
2013-12-13,-0.010900199,-0.010396345,-0.002622205,-0.0085704,0.000356426,-0.003287719,-0.000524357
2013-12-12,-0.001460728,-0.0113491,-0.002951833,-0.006804096,0.004355583,-0.010445217,0.011669836
2013-12-11,-0.007408711,0.002791518,-0.01224593,-0.006794802,-0.012549279,-0.010840096,-0.015149905
2013-12-10,-0.001553637,-0.007459468,-0.013315818,0.006047408,0.012286018,-0.001915991,-0.0013564
2013-12-09,0.011446068,0.002564092,-0.003277023,0.007729927,0.002750983,-0.001181919,0.001986354
2013-12-06,-0.013875707,0.007751932,0.009177347,0.011850556,0.009966229,0.009029965,0.016147924
2013-12-05,0.005132708,-0.007055835,-0.016426799,-0.000793863,-0.018612921,0.001934655,-0.005704026
2013-12-04,-0.00233079,0.00407898,-0.006864793,0.004671195,0.003867864,-0.00193092,0.002966402
2013-12-03,0.027375068,-0.001500523,0.00105099,-0.001156977,-0.009839726,-0.007888174,0.009302852
2013-12-02,-0.008703855,-0.007657887,-0.013872263,-0.004822528,0.004617017,-0.012243979,0.000427829
2013-11-29,0.018517799,0.002345347,0.000398813,-0.003311138,0.004280113,0.003967103,-0.003411513
2013-11-27,0.023547093,-0.00509117,0.001597673,0.004440668,0.004358519,0.009362155,-0.004985611
2013-11-26,0.018444226,-0.006951788,7.99119E-05,0.011931918,-0.008496588,-0.009109227,-0.00862341
2013-11-25,0.007579867,-0.011659331,-0.000319468,0.013606199,0.008209338,-0.013017106,0.000841961
2013-11-22,-0.002571293,0.014361133,0.010654608,-0.002108188,0.00616507,-0.015369583,0.003379437
2013-11-21,0.011922343,0.007661146,0.009204925,0.011503339,0.012545502,-0.00572384,0.000105646
2013-11-20,-0.008757605,0.000851993,-0.007037089,-0.002818966,-0.009603879,-0.000323872,-0.007755162
2013-11-19,0.001773945,0.000639429,0.002595083,-0.006155732,0.005552953,0.004228323,-0.000314287
2013-11-18,-0.012114591,-0.005510852,-0.007884811,-0.001944801,0.007785883,0.006987273,0.001889368
2013-11-15,-0.00600197,0.012881037,0.004444828,-0.001613104,0.007352919,0.005378385,0.021990935
2013-11-14,0.014463241,0.00279873,0.004627747,0.002673143,0.001595651,-0.00730044,0.006804247
2013-11-13,0.001192355,0.011762161,0.008432927,0.020449103,0.000306972,0.002621925,-0.000863305
2013-11-12,0.001849476,-0.00368928,-0.004633394,0.001177521,-0.005798325,0.001038944,-0.003119623
2013-11-11,-0.002900716,-0.000216919,0.001954697,-0.005354164,0.004106139,0.016056446,0.002480265
2013-11-08,0.01574662,-0.000216899,0,0.008016309,0.022112242,-5.55264E-05,0.008373261
2013-11-07,-0.016182884,-0.015378058,-0.010397362,-0.014470807,-0.023728012,0.004520327,-0.006804211
2013-11-06,-0.002833112,0.008616913,0.032797824,0.001204083,0.009694394,0.012945182,0.013371053
2013-11-05,-0.002467983,0.001278516,-0.001745045,-0.00447322,-0.007416073,-0.013424302,-0.001194367
2013-11-04,0.012922319,0.008163286,0.006019003,-0.000905501,0.006849744,0.005802651,0.025384087
2013-11-01,-0.005108029,0.001075255,0.01372884,-0.003434973,0.007397749,0.000111539,0.002231619
2013-10-31,-0.00419136,0.004536592,0.002038024,0.000155297,-0.007343424,-0.0052178,0.009120655
2013-10-30,0.01590927,0.008496728,-0.00833682,-0.005616414,-0.000370108,-0.010817054,-0.001349416
2013-10-29,-0.024911273,0.049862778,0.011930134,0.02092607,0.004087979,0.026895907,0.00793378
2013-10-28,0.007453004,0.001374272,0.00781515,-0.000197033,-0.003948421,0.002827255,0.002955572
2013-10-25,-0.01118608,0.00183567,0.001720622,-0.010092134,0.013315761,-0.005343066,-0.005089312
2013-10-24,0.013239125,0.004378943,-0.007852567,-0.00568156,0.014073799,0.011549175,0.009245491
2013-10-23,0.009790895,-0.004816488,-0.005517307,0.024240317,-0.009481911,0.004572229,-0.004205521
2013-10-22,-0.002857943,0.000688499,0.003663321,0.003687866,-0.003254705,0.012206415,0.008597949
2013-10-21,0.024504383,0.005538841,-0.00221015,-0.008018505,0.006805734,-0.005294043,-0.003655042
2013-10-18,0.008701688,0.007674484,-0.005242706,0.137962854,0.002337008,-0.006005851,0.000800179
2013-10-17,0.006764953,0.010101018,0.007668723,-0.010289199,-0.024221834,-0.063728342,0.001947144
2013-10-16,0.0048729,0.00164705,0.017337034,0.018163021,0.029309108,0.011209747,0.005991435
2013-10-15,0.005322167,-0.002347388,-0.007741281,0.006734339,-0.011476241,-0.012354913,-0.009246547
2013-10-14,0.006554214,0.010676081,0.003106129,0.004724826,-0.003374964,0.004351085,0.007475577
2013-10-11,0.006474153,0.005966571,0.001728643,0.00431904,0.012594178,0.007522862,0.010576433
2013-10-10,0.006268118,0.008666362,0.009686719,0.014465021,0.02311572,0.019027113,0.010333456
2013-10-09,0.011747846,-0.004075692,0.021210209,0.002565397,0.009081999,0.01454793,-0.004093067
2013-10-08,-0.013962143,-0.009498989,-0.010581118,-0.013941873,-0.007779561,-0.01807589,-0.004540159
2013-10-07,0.009771648,-0.004020775,-0.009000338,-0.007577175,-0.01469181,-0.011352591,-0.004865591
2013-10-04,-0.00078605,-0.002594954,0.000174833,-0.004269016,-0.001912678,0.001305374,0.009590641
2013-10-03,-0.012562289,0.006649216,-0.003483727,-0.013401013,-0.011470299,-0.005947269,-0.006737938
2013-10-02,0.00327892,0.006212711,-0.001565223,0.00111608,-0.002075482,-0.007618831,0.000930256
2013-10-01,0.023513447,-0.004282649,-0.001476066,0.012661113,0.004993325,0.006480251,-0.000464918
2013-09-30,-0.012428864,-0.017990672,-0.004752879,-0.000547704,-0.010259617,-0.009308829,-0.009896436
2013-09-27,-0.007136653,0.003281745,-0.005841919,-0.002026898,-0.015034736,-0.01734835,-0.001952434
2013-09-26,0.009739763,0.006369447,0.00857809,0.001071522,-0.00012325,0.003958411,-0.000803301
2013-09-25,-0.015477416,0.002601706,-0.00799375,-0.010836207,-0.004049844,-0.002631995,-0.002518329
2013-09-24,-0.003138765,0.000236548,-0.010461875,0.000383548,-0.013797273,-0.005340612,-0.004444441
2013-09-23,0.049699432,-0.004474767,-0.003137219,-0.018392002,-0.02650957,0.005104729,-0.010263963
2013-09-20,-0.010353577,0.003071028,-0.010570421,0.005253795,0.011741575,-0.017425901,-0.006944394
2013-09-19,0.016398362,-0.00212155,0.004720144,-0.00545761,-0.001666065,-0.005297801,-0.003348998
2013-09-18,0.020556973,0.009519246,0.006191123,0.019421988,0.003822719,0.011761002,0.007195864
2013-09-17,0.011552497,-0.002374139,0.004772096,-0.001858635,0.002334902,-0.005125496,0.003045044
2013-09-16,-0.031791767,0.004291839,0.002734343,-0.001473457,0.018475602,0.005099628,0.003054255
2013-09-13,-0.01648021,-0.003800463,-0.009814743,-0.004467782,0.003979149,0.007549952,0.0047738
2013-09-12,0.010647701,-0.004492843,-0.00888887,-0.003492533,-0.010359817,0.000157307,-0.009680252
2013-09-11,-0.054443677,0.006425532,0.016450742,0.008462043,-0.000484448,0.021972082,0.011614625
2013-09-10,-0.022778874,0.003103374,0.017078468,0.000698148,0.035425381,0.00875776,-0.002498878
2013-09-09,0.015956769,0.001673831,0.008745078,0.009629647,0.018064608,0.010653976,0.009054461
2013-09-06,0.005956409,0.006498215,-0.002355647,2.27067E-05,0.003137639,-0.00608197,-0.001144806
2013-09-05,-0.006858082,0.003380807,0.027982085,0.0090979,0.002760969,0.005569754,-0.004671882
2013-09-04,0.020692684,0.001935604,-0.004286506,0.013075641,0.006332452,-0.004511864,0.006999437
2013-09-03,0.002791306,0.000726431,0.000983288,0.01591683,0.017287779,0.009271977,-0.000114758
2013-08-30,-0.009111243,-0.008165207,0.00430921,-0.009971548,-0.009763717,-0.00202582,-0.001260367
2013-08-29,0.001629695,-0.011396004,0.008419341,0.008107951,0.004314599,0.002635022,-0.017672221
2013-08-28,0.004727925,0.015673904,-0.010835482,-0.001882056,0.001571456,-0.003173916,0.023266494
2013-08-27,-0.028590252,0.002659607,-0.001787835,-0.018744406,-0.029575666,-0.010826026,-0.00310021
2013-08-26,0.003892075,-0.003613542,-0.01061287,-0.004389804,-0.004727389,-0.00366731,-0.004913164
2013-08-23,-0.003857093,0.014666309,0.007394888,-0.004005845,-0.00476764,0.001241944,0.006208249
2013-08-22,0.00119428,0.009375795,0.002500884,0.005038365,0.014639444,0.001785148,0.006480038
2013-08-21,0.002574528,-0.009046505,-0.007798627,0.004518023,-0.015354708,0.001625503,-0.004721908
2013-08-20,-0.013136658,-0.004866119,0.006780821,-0.000265679,0.005862654,0.001791246,-0.001035395
2013-08-19,0.010769827,-0.005324334,0.001608576,0.010199408,-0.012635375,-0.005988992,-0.011261574
2013-08-16,0.008877147,0.001211519,0.000983992,-0.003198956,-0.000559852,-0.002422074,-0.002835758
2013-08-15,-0.001183605,-0.001693266,-0.017489867,-0.011669175,-0.01585647,-0.009278549,-0.008881313
2013-08-14,0.018240559,-0.001208006,-0.016169503,-0.012981557,-0.002260156,-0.004723486,-0.005033611
2013-08-13,0.047522167,0.007546192,-0.000691276,-0.004810842,0.012493066,-0.003543274,-0.005451091
2013-08-12,0.028408061,-0.004603795,0.000864877,-0.005503028,-0.002713888,0.006761735,-0.009149042
2013-08-09,-0.014229718,-0.000242191,-0.014992781,-0.002520601,-0.004360056,-0.000585246,-0.004717512
2013-08-08,-0.001991633,0.001212664,-0.016339844,0.002256788,-0.003732032,-0.00334114,0.0048172
2013-08-07,-0.000580376,-0.001694906,0.001258482,-0.006602938,-0.008071377,-0.007787916,-0.00142129
2013-08-06,-0.008946627,-0.003097493,-0.004747225,-0.009314892,-0.021031417,-0.023069027,-0.00131013
2013-08-05,0.014939284,0.000954005,0.005864092,-0.001731815,0.004176182,0.001742141,-0.003915173
2013-08-02,0.012831748,0.005033517,0.008703794,0.002598882,0.000776108,-0.003319514,-0.008411589
2013-08-01,0.009170652,0.006756815,0.007835106,0.018552533,0.021093742,0.003947933,-0.01087996
2013-07-31,-0.001742761,-0.007187409,0.00419052,-0.003558097,0.009850435,-0.004948732,-0.000639575
2013-07-30,0.012349559,-0.032003637,-0.001792719,0.009804228,-0.004535182,-0.001019382,-0.002339689
2013-07-29,0.015419829,-0.010555372,0.004889769,-0.003478829,-0.012646716,-0.005776537,-0.008017747
2013-07-26,0.005678487,-0.002517663,-0.007492527,-0.002647317,-0.003917843,0.00065919,-0.001895336
2013-07-25,-0.0045629,0.005755059,-0.003816839,-0.016834588,0.005271515,0.003102593,-0.000210512
2013-07-24,0.05136163,-0.002525843,-0.010075538,-0.000995826,-0.007337913,0.008359853,-0.002205875
2013-07-23,-0.017170619,0.008101797,0.008894498,-0.00757656,6.01177E-05,0.004585502,0.003901666
2013-07-22,0.00320039,0.004417654,-0.000169367,0.015726024,0.011499147,0.002841804,-0.00357251
2013-07-19,-0.015772675,0.007024086,0.008628073,-0.015460954,0.001828618,-0.022475944,0.008370422
2013-07-18,0.003369646,0.003760297,-0.002896116,-0.00856788,0.015851377,0.017681843,0.009843761
2013-07-17,0.000255737,0.000235015,0.007465919,-0.001152649,0.007863169,0.003611026,0.001714864
2013-07-16,0.006457008,0.009492207,0.005522466,-0.00549374,-0.016932484,-0.000773169,0.00053622
2013-07-15,0.002180503,-0.00118509,-0.004894378,0.001831016,0.01805009,0.010048387,-0.001606004
2013-07-12,-0.001825426,-0.008227613,0.004918451,0.002999218,0.015217766,-0.003786286,0.001393849
2013-07-11,0.015591909,0.00997155,0.01970962,0.015728641,0.012064456,0.002860872,0.004848058
2013-07-10,-0.003835642,0.011284469,0.002646698,0.000828501,-0.007072767,0.004966006,-0.005570998
2013-07-09,0.017588201,0.008963245,0.006481941,0.000165769,0.020349815,-0.018873695,0.011815679
2013-07-08,-0.005677703,0.002671859,0.007695061,0.012982751,0.003719603,0.00025652,0.007426018
2013-07-05,-0.008032315,-0.000242898,0.00766386,0.007964524,0.018679871,0.008693366,0.009703352
2013-07-03,0.005519805,-0.004833272,0.000541313,0.004669561,-0.003246793,0.009138377,0.000551673
2013-07-02,0.022652886,-0.006243931,0.003803298,-0.006273364,-0.005469535,0.001150152,0.00376518
2013-07-01,0.032002581,-0.002395853,-0.001266154,0.008530549,0.003305789,0.000889533,-0.000553344
2013-06-28,0.006983657,-0.00095734,-0.008251844,0.003762506,-0.014722131,-0.023204669,0.003442888
2013-06-27,-0.010777007,-0.001195379,0.002788244,0.00391461,0.012198273,0.004054157,0.002672577
2013-06-26,-0.011325536,0.003598893,0.008435378,0.008600785,-0.0091467,-0.000615423,0.007743262
2013-06-25,0.000223547,0.00385355,0.005563674,-0.00412744,0.015121364,0.007440336,0.00712023
2013-06-24,-0.026505453,-0.004793883,0.009111803,-0.012645713,-0.022495955,-0.009823051,-0.011175678
2013-06-21,-0.008012674,0.000959727,0.010133915,-0.004306354,-0.007464149,-0.009576891,0.004828751
2013-06-20,-0.01456259,-0.021596214,-0.023867905,-0.017697758,-0.038066318,-0.022729502,-0.021428537
2013-06-19,-0.020311738,-0.015939051,-0.016950614,6.66628E-05,-0.015778233,-0.014301719,-0.0101164
2013-06-18,-0.000532465,0.000693542,0.003491493,0.016214324,0.000243703,0.009013015,0.004589635
2013-06-17,0.004534373,0.009803873,0.006306276,0.012810858,0.00730421,0.004154286,0.010267175
2013-06-14,-0.013556259,-0.005801805,0.001082274,-0.00223484,-0.017488898,-0.007704805,-0.008211973
2013-06-13,0.008723003,0.007481851,0.0135283,0.005756974,0.024465631,0.012773398,0.017717891
2013-06-12,-0.012362911,-0.007426289,-0.005635293,-0.008899672,-0.008878802,-0.013628779,-0.007959334
2013-06-11,-0.002939211,-0.004390007,-0.002628962,-0.011693702,-0.024956757,-0.005072721,-0.007243239
2013-06-10,-0.006609195,0.007683325,-0.002441714,0.011924087,0.008915188,-0.006445365,-0.003608465
2013-06-07,0.007640395,-0.004635013,-0.004590825,0.017452398,0.039641801,0.01251228,0.013520934
2013-06-06,-0.014940129,0.00653143,0.01758723,0.00574614,0.008717555,0.005228359,0.006469628
2013-06-05,-0.009347653,-0.008556955,-0.01346471,0.000698427,-0.020905425,-0.016732127,-0.012556449
2013-06-04,-0.003128372,-0.004145485,-0.001984072,-0.009831404,-0.011494285,-0.013208875,-0.007325582
2013-06-03,0.002201293,0.011885302,0.011401987,-0.004120665,0.009131266,0.004470691,0.010942833
2013-05-31,-0.004096679,-0.017403208,-0.02011083,0.00052831,-0.013812014,-0.006400443,-0.017591432
2013-05-30,0.014900567,0.000458106,-0.009473221,0.002821579,0.009087072,0.006925754,0.000108533
2013-05-29,0.00795122,0.00114688,-0.016372068,-0.014706068,0.01350341,0.000673785,-0.0032474
2013-05-28,-0.00833425,0.001838185,0.003846516,0.009103234,0.015674329,0.010013602,0.009286549
2013-05-24,0.006807804,-0.004802186,0.010601613,-0.010727414,0.008322197,-0.002134275,-0.002832573
2013-05-23,0.001789975,0.010397425,-0.001675731,-0.007454278,-0.012112419,-0.004009864,-0.004338876
2013-05-22,0.003843877,-0.00642797,-0.000881269,-0.019350112,-0.008648033,-0.007955855,-0.006573291
2013-05-21,-0.00738268,0.003686622,0.013033444,-0.001717088,0.011516687,0.005057747,0.00302644
2013-05-20,0.022319143,0.010242157,-0.009111064,-0.000714941,0.004551781,-0.00402992,0.008282427
2013-05-17,-0.003037423,0.004912271,0.013810425,0.005874727,0.024017552,0.018320389,0.011686935
2013-05-16,0.013361347,-0.005351319,-0.011611397,-0.013123828,-0.007326001,0.006738123,-0.005918471
2013-05-15,-0.033816989,-0.003015583,0.015664381,0.032454068,0.007054077,0.000541315,0.00142682
2013-05-14,-0.023925776,0.002092059,0.012544286,0.010905585,0.032680611,0.003654888,0.011209795
2013-05-13,0.003907602,-0.003705405,0.000181875,-0.003067338,0.003554654,-0.009781386,-0.000443764
2013-05-10,-0.008319254,-0.002079971,0.007788146,0.010040415,0.003770116,0.006051934,-0.009776995
2013-05-09,-0.008724259,-0.008478437,-0.004287944,-0.00246106,-0.01144684,-0.007714098,-0.000439208
2013-05-08,0.011293747,0.002526974,-0.000911479,0.019131444,0.006295125,0.010558522,0.006033957
2013-05-07,-0.004449615,0.002274258,0.005683403,-0.005014249,0.005860625,0.004191765,0.006292775
2013-05-06,0.023845431,0.000227521,-0.006013701,0.018717763,0.021187331,-0.008459226,0.006220905
2013-05-03,0.010010815,0.009878263,0.009752492,0.019418793,0.011832646,0.010474801,0.015683164
2013-05-02,0.014181961,0.004847619,0.004343009,0.011189219,0.007432844,0.013825549,0.012798489
2013-05-01,-0.007881986,-0.006421993,-0.001936724,-0.005020763,-0.023687319,-0.014367473,-0.016631042
2013-04-30,0.029433647,0.022753868,-0.001841083,0.006727245,0.006615716,0.017022343,0.008842517
2013-04-29,0.030968367,0.010189592,-0.005857045,0.022010891,0.006939146,0.024908633,0.002386364
2013-04-26,0.021597495,-0.001892101,0.001282871,-0.00949201,-0.004490149,0.001856149,-0.000794823
2013-04-25,0.007201737,0.00475275,0.012055971,-0.005347574,0.005766708,0.011684267,-0.015207433
2013-04-24,-0.001649734,0.011052468,0.005407946,0.006869614,0.006925913,0.000521925,0.001455737
2013-04-23,0.018712195,0.011421545,0.019874433,0.00973618,0.024512602,0.020124571,0.013736032
2013-04-22,0.020843467,0.003903388,0.00679758,0.000300088,0.005767034,-0.011421042,0.007318463
2013-04-19,-0.003877013,-0.00243363,0.008107287,0.044339341,0.000865765,-0.082790223,0.009582014
2013-04-18,-0.026688244,0.021377089,-0.011071831,-0.021276329,-0.014224747,-0.012018905,0.006273238
2013-04-17,-0.054992493,-0.022357285,-0.007389924,-0.013625371,-0.024288691,-0.010990573,-0.006119371
2013-04-16,0.015219733,0.004638741,0.012858692,0.014630464,-0.016113617,0.013093781,0.001387472
2013-04-15,-0.023150316,-0.014674056,-0.01809101,-0.010277811,-0.017837903,-0.010029376,-0.028093043
2013-04-12,-0.010429812,-0.005026301,0.001131924,-0.000430184,0.000335327,-0.007232735,-0.002577934
